index,temp,rain
4/18/2022 23:15,42.19,3.5
4/18/2022 23:20,42.15,3.5
4/18/2022 23:25,42.11,3.5
4/18/2022 23:30,42.11,3.5
4/18/2022 23:35,42.11,3.5
4/18/2022 23:40,42.15,3.5
4/18/2022 23:45,42.11,3.5
4/18/2022 23:50,42.15,3.5
4/18/2022 23:55,42.11,3.5
4/19/2022 0:00,42.07,3.5
4/19/2022 0:05,41.88,3.5
4/19/2022 0:10,41.8,3.5
4/19/2022 0:15,41.72,3.5
4/19/2022 0:20,41.96,3.5
4/19/2022 0:25,41.92,3.5
4/19/2022 0:30,42,3.5
4/19/2022 0:35,42,3.5
4/19/2022 0:40,41.88,3.5
4/19/2022 0:45,41.8,3.5
4/19/2022 0:50,41.88,3.5
4/19/2022 0:55,41.8,3.5
4/19/2022 1:00,41.76,3.5
4/19/2022 1:05,41.84,3.5
4/19/2022 1:10,41.88,3.5
4/19/2022 1:15,41.8,3.5
4/19/2022 1:20,41.72,3.5
4/19/2022 1:25,41.8,3.5
4/19/2022 1:30,41.76,16.5
4/19/2022 1:35,41.38,100
4/19/2022 1:40,40.68,100
4/19/2022 1:45,40.1,100
4/19/2022 1:50,39.45,100
4/19/2022 1:55,39.41,100
4/19/2022 2:00,39.14,100
4/19/2022 2:05,38.94,100
4/19/2022 2:10,38.79,100
4/19/2022 2:15,38.64,100
4/19/2022 2:20,38.48,100
4/19/2022 2:25,38.37,100
4/19/2022 2:30,38.37,100
4/19/2022 2:35,38.56,100
4/19/2022 2:40,38.6,100
4/19/2022 2:45,38.64,100
4/19/2022 2:50,38.83,100
4/19/2022 2:55,38.94,100
4/19/2022 3:00,39.14,100
4/19/2022 3:05,39.22,100
4/19/2022 3:10,39.29,100
4/19/2022 3:15,39.64,100
4/19/2022 3:20,39.72,100
4/19/2022 3:25,39.91,100
4/19/2022 3:30,39.95,100
4/19/2022 3:35,40.03,100
4/19/2022 3:40,40.03,100
4/19/2022 3:45,40.18,100
4/19/2022 3:50,40.14,100
4/19/2022 3:55,40.26,100
4/19/2022 4:00,40.41,100
4/19/2022 4:05,40.41,100
4/19/2022 4:10,40.37,100
4/19/2022 4:15,40.49,100
4/19/2022 4:20,40.37,100
4/19/2022 4:25,40.45,100
4/19/2022 4:30,40.3,100
4/19/2022 4:35,40.37,100
4/19/2022 4:40,40.37,100
4/19/2022 4:45,40.3,100
4/19/2022 4:50,40.26,100
4/19/2022 4:55,40.3,100
4/19/2022 5:00,40.26,100
4/19/2022 5:05,40.33,100
4/19/2022 5:10,40.49,100
4/19/2022 5:15,40.61,100
4/19/2022 5:20,40.64,100
4/19/2022 5:25,40.72,100
