index,rain,temp,,,,,,,
6/4/2022 20:45,5.9,79.06,,,,,,,
6/4/2022 20:50,5.9,76.63,,,,,,,
6/4/2022 20:55,5.9,76.51,,,,,,,
6/4/2022 21:00,5.9,78.52,,,,,,,
6/4/2022 21:05,5.9,80.45,,,,,,,
6/4/2022 21:10,5.9,79.22,,,,,,,
6/4/2022 21:15,5.9,76.59,,,,,,,
6/4/2022 21:20,5.9,77.13,,,,,,,
6/4/2022 21:25,5.9,78.06,,,,,,,
6/4/2022 21:30,5.9,78.29,,,,,,,
6/4/2022 21:35,5.9,76.82,,,,,,,
6/4/2022 21:40,5.9,78.02,,,,,,,
6/4/2022 21:45,5.9,79.45,,,,,,,
6/4/2022 21:50,5.9,78.67,,,,,,,
6/4/2022 21:55,5.9,78.91,,,,,,,
6/4/2022 22:00,5.9,79.1,,,,,,,
6/4/2022 22:05,5.9,78.71,,,,,,,
6/4/2022 22:10,5.9,78.37,,,,,,,
6/4/2022 22:15,5.9,77.98,,,,,,,
6/4/2022 22:20,5.9,77.79,,,,,,,
6/4/2022 22:25,5.9,77.79,,,,,,,
6/4/2022 22:30,5.9,75.89,,,,,,,
6/4/2022 22:35,5.9,76.09,,,,,,,
6/4/2022 22:40,5.9,76.82,,,,,,,
6/4/2022 22:45,5.9,76.59,,,,,,,
6/4/2022 22:50,5.9,76.36,,,,,,,
6/4/2022 22:55,5.9,75.89,,,,,,,
6/4/2022 23:00,5.9,75.43,,,,,,,
6/4/2022 23:05,5.9,75.2,,,,,,,
6/4/2022 23:10,5.9,75.2,,,,,,,
6/4/2022 23:15,5.3,74.78,,,,,,,
6/4/2022 23:20,5.3,74.7,,,,,,,
6/4/2022 23:25,5.9,74.39,,,,,,,
6/4/2022 23:30,5.9,73.85,,,,,,,
6/4/2022 23:35,5.9,73.19,,,,,,,
6/4/2022 23:40,5.3,72.5,,,,,,,
6/4/2022 23:45,5.3,72.03,,,,,,,
6/4/2022 23:50,5.3,71.69,,,,,,,
6/4/2022 23:55,5.3,71.26,,,,,,,
6/5/2022 0:00,5.3,70.34,,,,,,,
6/5/2022 0:05,5.3,69.95,,,,,,,
6/5/2022 0:10,5.3,69.76,,,,,,,
6/5/2022 0:15,5.3,68.98,,,,,,,
6/5/2022 0:20,5.3,68.6,,,,,,,
6/5/2022 0:25,5.3,68.1,,,,,,,
6/5/2022 0:30,5.3,67.67,,,,,,,
6/5/2022 0:35,5.3,67.17,,,,,,,
6/5/2022 0:40,5.3,66.86,,,,,,,
6/5/2022 0:45,4.7,66.59,,,,,,,
6/5/2022 0:50,4.7,66.82,,,,,,,
6/5/2022 0:55,4.7,66.17,,,,,,,
6/5/2022 1:00,4.7,65.97,,,,,,,
6/5/2022 1:05,4.7,65.28,,,,,,,
6/5/2022 1:10,4.7,64.16,,,,,,,
6/5/2022 1:15,4.7,63.73,,,,,,,
6/5/2022 1:20,4.7,63.35,,,,,,,
6/5/2022 1:25,4.7,62.65,,,,,,,
6/5/2022 1:30,4.7,62,,,,,,,
6/5/2022 1:35,4.7,61.07,,,,,,,
6/5/2022 1:40,4.7,61.07,,,,,,,
6/5/2022 1:45,4.7,61.11,,,,,,,
6/5/2022 1:50,4.7,60.8,,,,,,,
6/5/2022 1:55,4.7,61.92,,,,,,,
6/5/2022 2:00,4.7,61.88,,,,,,,
6/5/2022 2:05,4.7,62.27,,,,,,,
6/5/2022 2:10,4.7,62.3,,,,,,,
6/5/2022 2:15,4.7,62.15,,,,,,,
6/5/2022 2:20,4.7,62,,,,,,,
6/5/2022 2:25,4.7,61.88,,,,,,,
6/5/2022 2:30,4.7,61.8,,,,,,,
6/5/2022 2:35,4.7,61.57,,,,,,,
6/5/2022 2:40,4.7,61.34,,,,,,,
6/5/2022 2:45,4.7,60.91,,,,,,,
6/5/2022 2:50,4.7,60.88,,,,,,,
6/5/2022 2:55,4.7,60.61,,,,,,,
6/5/2022 3:00,4.7,60.34,,,,,,,
6/5/2022 3:05,4.7,59.87,,,,,,,
6/5/2022 3:10,4.1,59.56,,,,,,,
6/5/2022 3:15,4.7,58.75,,,,,,,
6/5/2022 3:20,4.7,58.13,,,,,,,
6/5/2022 3:25,4.1,57.05,,,,,,,
6/5/2022 3:30,4.7,57.13,,,,,,,
6/5/2022 3:35,4.7,57.09,,,,,,,
6/5/2022 3:40,4.1,57.4,,,,,,,
6/5/2022 3:45,4.7,56.55,,,,,,,
6/5/2022 3:50,4.1,55.55,,,,,,,
6/5/2022 3:55,4.1,55.08,,,,,,,
6/5/2022 4:00,4.1,54.35,,,,,,,
6/5/2022 4:05,4.1,54.93,,,,,,,
6/5/2022 4:10,4.7,54.74,,,,,,,
6/5/2022 4:15,4.7,55.24,,,,,,,
6/5/2022 4:20,4.7,54.97,,,,,,,
6/5/2022 4:25,4.7,55.12,,,,,,,
6/5/2022 4:30,4.1,54.2,,,,,,,
6/5/2022 4:35,4.7,54.08,,,,,,,
6/5/2022 4:40,4.7,53.89,,,,,,,
6/5/2022 4:45,4.7,53,,,,,,,
6/5/2022 4:50,4.7,52,,,,,,,
6/5/2022 4:55,4.7,51.45,,,,,,,
6/5/2022 5:00,4.7,51.03,,,,,,,
6/5/2022 5:05,4.7,51.18,,,,,,,
6/5/2022 5:10,4.7,52.46,,,,,,,
6/5/2022 5:15,4.7,53.04,,,,,,,
6/5/2022 5:20,4.7,52.5,,,,,,,
6/5/2022 5:25,4.7,52.23,,,,,,,
6/5/2022 5:30,4.7,51.76,,,,,,,
6/5/2022 5:35,4.7,50.88,,,,,,,
6/5/2022 5:40,4.7,51.07,,,,,,,
6/5/2022 5:45,4.7,51.15,,,,,,,
6/5/2022 5:50,4.7,51.03,,,,,,,
6/5/2022 5:55,4.7,51.26,,,,,,,
6/5/2022 6:00,4.7,51.11,,,,,,,
6/5/2022 6:05,4.7,50.68,,,,,,,
6/5/2022 6:10,4.7,50.33,,,,,,,
6/5/2022 6:15,5.3,49.37,,,,,,,
6/5/2022 6:20,5.3,49.56,,,,,,,
6/5/2022 6:25,4.7,50.53,,,,,,,
6/5/2022 6:30,5.3,49.99,,,,,,,
6/5/2022 6:35,5.3,49.25,,,,,,,
6/5/2022 6:40,5.3,49.45,,,,,,,
6/5/2022 6:45,4.7,49.29,,,,,,,
6/5/2022 6:50,5.3,48.67,,,,,,,
6/5/2022 6:55,5.3,48.91,,,,,,,
6/5/2022 7:00,5.3,49.33,,,,,,,
6/5/2022 7:05,5.3,49.33,,,,,,,
6/5/2022 7:10,5.3,49.41,,,,,,,
6/5/2022 7:15,5.3,49.56,,,,,,,
6/5/2022 7:20,5.3,49.37,,,,,,,
6/5/2022 7:25,5.3,49.22,,,,,,,
6/5/2022 7:30,5.3,48.67,,,,,,,
6/5/2022 7:35,5.3,47.86,,,,,,,
6/5/2022 7:40,5.3,47.25,,,,,,,
6/5/2022 7:45,5.9,47.28,,,,,,,
6/5/2022 7:50,5.9,46.98,,,,,,,
6/5/2022 7:55,5.9,46.51,,,,,,,
6/5/2022 8:00,6.5,46.47,,,,,,,
6/5/2022 8:05,6.5,45.89,,,,,,,
6/5/2022 8:10,6.5,46.24,,,,,,,
6/5/2022 8:15,6.5,46.24,,,,,,,
6/5/2022 8:20,6.5,46.59,,,,,,,
6/5/2022 8:25,5.9,46.82,,,,,,,
6/5/2022 8:30,6.5,46.98,,,,,,,
6/5/2022 8:35,5.9,47.79,,,,,,,
6/5/2022 8:40,5.9,47.36,,,,,,,
6/5/2022 8:45,5.9,46.86,,,,,,,
6/5/2022 8:50,5.9,46.82,,,,,,,
6/5/2022 8:55,5.9,47.13,,,,,,,
6/5/2022 9:00,6.5,46.9,,,,,,,
6/5/2022 9:05,5.9,47.59,,,,,,,
6/5/2022 9:10,5.9,47.44,,,,,,,
6/5/2022 9:15,5.9,48.1,,,,,,,
6/5/2022 9:20,5.9,48.13,,,,,,,
6/5/2022 9:25,5.9,47.75,,,,,,,
6/5/2022 9:30,5.9,48.13,,,,,,,
6/5/2022 9:35,5.3,49.41,,,,,,,
6/5/2022 9:40,5.9,49.29,,,,,,,
6/5/2022 9:45,5.9,48.52,,,,,,,
6/5/2022 9:50,5.9,48.1,,,,,,,
6/5/2022 9:55,5.9,48.06,,,,,,,
6/5/2022 10:00,5.9,48.25,,,,,,,
6/5/2022 10:05,5.9,48.37,,,,,,,
6/5/2022 10:10,5.9,48.4,,,,,,,
6/5/2022 10:15,5.9,48.94,,,,,,,
6/5/2022 10:20,5.9,49.64,,,,,,,
6/5/2022 10:25,5.9,50.61,,,,,,,
6/5/2022 10:30,5.9,50.99,,,,,,,
6/5/2022 10:35,5.3,51.15,,,,,,,
6/5/2022 10:40,5.9,50.99,,,,,,,
6/5/2022 10:45,5.3,50.95,,,,,,,
6/5/2022 10:50,5.3,50.99,,,,,,,
6/5/2022 10:55,5.9,51.26,,,,,,,
6/5/2022 11:00,5.9,51.96,,,,,,,
6/5/2022 11:05,5.9,52.07,,,,,,,
6/5/2022 11:10,5.9,52.19,,,,,,,
6/5/2022 11:15,5.9,52.73,,,,,,,
6/5/2022 11:20,5.9,53.11,,,,,,,
6/5/2022 11:25,5.3,53.5,,,,,,,
6/5/2022 11:30,5.3,53.93,,,,,,,
6/5/2022 11:35,5.9,54.58,,,,,,,
6/5/2022 11:40,5.3,55.2,,,,,,,
6/5/2022 11:45,5.3,55.62,,,,,,,
6/5/2022 11:50,5.9,56.13,,,,,,,
6/5/2022 11:55,5.9,56.9,,,,,,,
6/5/2022 12:00,5.9,57.56,,,,,,,
6/5/2022 12:05,5.9,57.83,,,,,,,
6/5/2022 12:10,5.9,57.71,,,,,,,
6/5/2022 12:15,5.3,58.25,,,,,,,
6/5/2022 12:20,5.3,58.52,,,,,,,
6/5/2022 12:25,5.9,58.98,,,,,,,
6/5/2022 12:30,5.3,59.06,,,,,,,
6/5/2022 12:35,5.3,58.56,,,,,,,
6/5/2022 12:40,5.3,58.71,,,,,,,
6/5/2022 12:45,5.3,58.95,,,,,,,
6/5/2022 12:50,5.3,59.83,,,,,,,
6/5/2022 12:55,5.9,61.07,,,,,,,
6/5/2022 13:00,5.9,60.99,,,,,,,
6/5/2022 13:05,5.9,60.84,,,,,,,
6/5/2022 13:10,5.9,61.42,,,,,,,
6/5/2022 13:15,5.9,61.38,,,,,,,
6/5/2022 13:20,5.9,62.11,,,,,,,
6/5/2022 13:25,5.9,62.38,,,,,,,
6/5/2022 13:30,5.9,62.88,,,,,,,
6/5/2022 13:35,5.9,63.19,,,,,,,
6/5/2022 13:40,5.9,63.89,,,,,,,
6/5/2022 13:45,5.9,64,,,,,,,
6/5/2022 13:50,5.9,64.27,,,,,,,
6/5/2022 13:55,5.3,63.66,,,,,,,
6/5/2022 14:00,5.9,65.28,,,,,,,
6/5/2022 14:05,5.9,64.43,,,,,,,
6/5/2022 14:10,5.3,64.54,,,,,,,
6/5/2022 14:15,5.3,64.16,,,,,,,
6/5/2022 14:20,5.3,63.85,,,,,,,
6/5/2022 14:25,5.3,64.35,,,,,,,
6/5/2022 14:30,5.3,65.39,,,,,,,
6/5/2022 14:35,5.3,64.78,,,,,,,
6/5/2022 14:40,5.3,65.28,,,,,,,
6/5/2022 14:45,5.9,65.93,,,,,,,
6/5/2022 14:50,5.3,65.12,,,,,,,
6/5/2022 14:55,5.3,65.74,,,,,,,
6/5/2022 15:00,5.9,66.01,,,,,,,
6/5/2022 15:05,5.9,66.24,,,,,,,
6/5/2022 15:10,5.9,65.89,,,,,,,
6/5/2022 15:15,5.9,66.86,,,,,,,
6/5/2022 15:20,5.9,66.9,,,,,,,
6/5/2022 15:25,5.9,67.25,,,,,,,
6/5/2022 15:30,5.9,68.06,,,,,,,
6/5/2022 15:35,5.9,67.71,,,,,,,
6/5/2022 15:40,5.9,67.63,,,,,,,
6/5/2022 15:45,5.9,67.75,,,,,,,
6/5/2022 15:50,5.9,68.25,,,,,,,
6/5/2022 15:55,5.3,68.79,,,,,,,
6/5/2022 16:00,5.3,68.56,,,,,,,
6/5/2022 16:05,5.3,68.44,,,,,,,
6/5/2022 16:10,5.9,68.87,,,,,,,
6/5/2022 16:15,5.9,69.6,,,,,,,
6/5/2022 16:20,5.9,69.29,,,,,,,
6/5/2022 16:25,5.9,68.91,,,,,,,
6/5/2022 16:30,5.9,69.72,,,,,,,
6/5/2022 16:35,5.9,69.37,,,,,,,
6/5/2022 16:40,5.9,69.72,,,,,,,
6/5/2022 16:45,5.3,69.72,,,,,,,
6/5/2022 16:50,5.9,70.14,,,,,,,
6/5/2022 16:55,5.9,69.99,,,,,,,
6/5/2022 17:00,5.9,70.37,,,,,,,
6/5/2022 17:05,5.9,70.37,,,,,,,
6/5/2022 17:10,5.9,70.1,,,,,,,
6/5/2022 17:15,5.9,70.88,,,,,,,
6/5/2022 17:20,5.3,69.95,,,,,,,
6/5/2022 17:25,5.3,70.91,,,,,,,
6/5/2022 17:30,5.3,70.37,,,,,,,
6/5/2022 17:35,5.3,70.45,,,,,,,
6/5/2022 17:40,5.9,71.76,,,,,,,
6/5/2022 17:45,5.9,71.57,,,,,,,
6/5/2022 17:50,5.9,72.34,,,,,,,
6/5/2022 17:55,5.9,71.92,,,,,,,
6/5/2022 18:00,5.9,72.42,,,,,,,
6/5/2022 18:05,5.9,72.15,,,,,,,
6/5/2022 18:10,5.3,71.57,,,,,,,
6/5/2022 18:15,5.9,71.96,,,,,,,
6/5/2022 18:20,5.9,71.73,,,,,,,
6/5/2022 18:25,5.9,73,,,,,,,
6/5/2022 18:30,5.9,73.39,,,,,,,
6/5/2022 18:35,5.9,72.38,,,,,,,
6/5/2022 18:40,5.3,72.88,,,,,,,
6/5/2022 18:45,5.3,71.96,,,,,,,
6/5/2022 18:50,5.3,72,,,,,,,
6/5/2022 18:55,5.3,73.04,,,,,,,
6/5/2022 19:00,5.3,72.96,,,,,,,
6/5/2022 19:05,5.3,72.81,,,,,,,
6/5/2022 19:10,5.3,73.35,,,,,,,
6/5/2022 19:15,5.3,73.19,,,,,,,
6/5/2022 19:20,5.3,72.11,,,,,,,
6/5/2022 19:25,5.3,73.42,,,,,,,
6/5/2022 19:30,5.3,71.15,,,,,,,
6/5/2022 19:35,5.3,72.81,,,,,,,
6/5/2022 19:40,5.3,71.61,,,,,,,
6/5/2022 19:45,5.3,71.18,,,,,,,
6/5/2022 19:50,5.3,69.91,,,,,,,
6/5/2022 19:55,5.3,71.3,,,,,,,
6/5/2022 20:00,99,56,,,,,,,
6/5/2022 20:05,99,56,,,,,,,
6/5/2022 20:10,99,56,,,,,,,
6/5/2022 20:15,99,56,,,,,,,
6/5/2022 20:20,99,56,,,,,,,
6/5/2022 20:25,99,56,,,,,,,
6/5/2022 20:30,99,56,,,,,,,
6/5/2022 20:35,99,56,,,,,,,
6/5/2022 20:40,99,56,,,,,,,
6/5/2022 20:45,99,56,,,,,,,
6/5/2022 20:50,99,56,,,,,,,
6/5/2022 20:55,99,56,,,,,,,
6/5/2022 21:00,99,56,,,,,,,
6/5/2022 21:05,99,56,,,,,,,
6/5/2022 21:10,99,56,,,,,,,
6/5/2022 21:15,99,56,,,,,,,
6/5/2022 21:20,99,56,,,,,,,
6/5/2022 21:25,99,56,,,,,,,
6/5/2022 21:30,99,56,,,,,,,
6/5/2022 21:35,99,56,,,,,,,
6/5/2022 21:40,99,56,,,,,,,
6/5/2022 21:45,99,56,,,,,,,
6/5/2022 21:50,99,56,,,,,,,
6/5/2022 21:55,99,56,,,,,,,
6/5/2022 22:00,99,56,,,,,,,
6/5/2022 22:05,99,56,,,,,,,
6/5/2022 22:10,99,56,,,,,,,
6/5/2022 22:15,99,56,,,,,,,
6/5/2022 22:20,99,56,,,,,,,
6/5/2022 22:25,99,56,,,,,,,
6/5/2022 22:30,99,56,,,,,,,
6/5/2022 22:35,99,56,,,,,,,
6/5/2022 22:40,99,56,,,,,,,
6/5/2022 22:45,99,56,,,,,,,
6/5/2022 22:50,99,56,,,,,,,
6/5/2022 22:55,99,56,,,,,,,
6/5/2022 23:00,99,56,,,,,,,
6/5/2022 23:05,99,56,,,,,,,
6/5/2022 23:10,99,56,,,,,,,
6/5/2022 23:15,99,56,,,,,,,
6/5/2022 23:20,99,56,,,,,,,
6/5/2022 23:25,99,56,,,,,,,
6/5/2022 23:30,99,56,,,,,,,
6/5/2022 23:35,99,56,,,,,,,
6/5/2022 23:40,99,56,,,,,,,
6/5/2022 23:45,99,56,,,,,,,
6/5/2022 23:50,99,56,,,,,,,
6/5/2022 23:55,99,56,,,,,,,
6/6/2022 0:00,99,56,,,,,,,
6/6/2022 0:05,99,56,,,,,,,
6/6/2022 0:10,99,56,,,,,,,
6/6/2022 0:15,99,56,,,,,,,
6/6/2022 0:20,99,56,,,,,,,
6/6/2022 0:25,99,56,,,,,,,
6/6/2022 0:30,99,56,,,,,,,
6/6/2022 0:35,99,56,,,,,,,
6/6/2022 0:40,99,56,,,,,,,
6/6/2022 0:45,99,56,,,,,,,
6/6/2022 0:50,99,56,,,,,,,
6/6/2022 0:55,99,56,,,,,,,
6/6/2022 1:00,99,56,,,,,,,
6/6/2022 1:05,99,56,,,,,,,
6/6/2022 1:10,99,56,,,,,,,
6/6/2022 1:15,99,56,,,,,,,
6/6/2022 1:20,99,56,,,,,,,
6/6/2022 1:25,99,56,,,,,,,
6/6/2022 1:30,99,56,,,,,,,
6/6/2022 1:35,99,56,,,,,,,
6/6/2022 1:40,99,56,,,,,,,
6/6/2022 1:45,99,56,,,,,,,
6/6/2022 1:50,99,56,,,,,,,
6/6/2022 1:55,99,56,,,,,,,
6/6/2022 2:00,99,56,,,,,,,
6/6/2022 2:05,99,56,,,,,,,
6/6/2022 2:10,99,56,,,,,,,
6/6/2022 2:15,99,56,,,,,,,
6/6/2022 2:20,99,56,,,,,,,
6/6/2022 2:25,99,56,,,,,,,
6/6/2022 2:30,99,56,,,,,,,
6/6/2022 2:35,99,56,,,,,,,
6/6/2022 2:40,99,56,,,,,,,
6/6/2022 2:45,99,56,,,,,,,
6/6/2022 2:50,99,56,,,,,,,
6/6/2022 2:55,99,56,,,,,,,
6/6/2022 3:00,99,60,,,,,,,
6/6/2022 3:05,99,60,,,,,,,
6/6/2022 3:10,99,60,,,,,,,
6/6/2022 3:15,99,60,,,,,,,
6/6/2022 3:20,99,60,,,,,,,
6/6/2022 3:25,99,60,,,,,,,
6/6/2022 3:30,99,60,,,,,,,
6/6/2022 3:35,6,56.51,,,,,,,
6/6/2022 3:40,6,56.59,,,,,,,
6/6/2022 3:45,6,56.67,,,,,,,
6/6/2022 3:50,6,56.44,,,,,,,
6/6/2022 3:55,6,56.51,,,,,,,
6/6/2022 4:00,6,56.4,,,,,,,
6/6/2022 4:05,6,56.71,,,,,,,
6/6/2022 4:10,6,55.82,,,,,,,
6/6/2022 4:15,6,55.12,,,,,,,
6/6/2022 4:20,5.3,54.62,,,,,,,
6/6/2022 4:25,5.9,54.62,,,,,,,
6/6/2022 4:30,5.9,54.78,,,,,,,
6/6/2022 4:35,6.5,56.2,,,,,,,
6/6/2022 4:40,6.5,56.05,,,,,,,
6/6/2022 4:45,5.9,56.24,,,,,,,
6/6/2022 4:50,5.9,55.66,,,,,,,
6/6/2022 4:55,6.5,54.93,,,,,,,
6/6/2022 5:00,6.5,54.47,,,,,,,
6/6/2022 5:05,7.1,54.04,,,,,,,
6/6/2022 5:10,7.6,53.73,,,,,,,
6/6/2022 5:15,7.6,53.27,,,,,,,
6/6/2022 5:20,7.1,53.42,,,,,,,
6/6/2022 5:25,7.1,53.66,,,,,,,
6/6/2022 5:30,7.1,54.31,,,,,,,
6/6/2022 5:35,8.8,53.69,,,,,,,
6/6/2022 5:40,14.1,53.11,,,,,,,
6/6/2022 5:45,12.9,53.11,,,,,,,
6/6/2022 5:50,8.8,52.92,,,,,,,
6/6/2022 5:55,7.6,53.46,,,,,,,
6/6/2022 6:00,7.6,53.62,,,,,,,
6/6/2022 6:05,7.1,53.69,,,,,,,
6/6/2022 6:10,7.6,53.81,,,,,,,
6/6/2022 6:15,8.2,53.39,,,,,,,
6/6/2022 6:20,8.2,52.5,,,,,,,
6/6/2022 6:25,7.6,53.04,,,,,,,
6/6/2022 6:30,9.4,52.77,,,,,,,
6/6/2022 6:35,12.4,51.88,,,,,,,
6/6/2022 6:40,40.6,51.88,,,,,,,
6/6/2022 6:45,6,51.26,,,,,,,
6/6/2022 6:50,6,50.91,,,,,,,
6/6/2022 6:55,6,50.64,,,,,,,
6/6/2022 7:00,6,51.11,,,,,,,
6/6/2022 7:05,6,52.03,,,,,,,
6/6/2022 7:10,6,52.61,,,,,,,
6/6/2022 7:15,6,53.39,,,,,,,
6/6/2022 7:20,6,53.46,,,,,,,
6/6/2022 7:25,6,53.27,,,,,,,
6/6/2022 7:30,6,53.04,,,,,,,
6/6/2022 7:35,6,53.04,,,,,,,
6/6/2022 7:40,6,52.84,,,,,,,
6/6/2022 7:45,6,52.88,,,,,,,
6/6/2022 7:50,6,52.96,,,,,,,
6/6/2022 7:55,6,52.69,,,,,,,
6/6/2022 8:00,6,52.23,,,,,,,
6/6/2022 8:05,6,52,,,,,,,
6/6/2022 8:10,6,51.15,,,,,,,
6/6/2022 8:15,6,50.76,,,,,,,
6/6/2022 8:20,6,50.22,,,,,,,
6/6/2022 8:25,6,49.87,,,,,,,
6/6/2022 8:30,6,49.37,,,,,,,
6/6/2022 8:35,6,49.45,,,,,,,
6/6/2022 8:40,6,49.22,,,,,,,
6/6/2022 8:45,6,49.49,,,,,,,
6/6/2022 8:50,6,49.18,,,,,,,
6/6/2022 8:55,6,48.75,,,,,,,
6/6/2022 9:00,6,48.79,,,,,,,
6/6/2022 9:05,6,49.14,,,,,,,
6/6/2022 9:10,6,48.64,,,,,,,
6/6/2022 9:15,6,48.94,,,,,,,
6/6/2022 9:20,6,49.02,,,,,,,
6/6/2022 9:25,6,48.83,,,,,,,
6/6/2022 9:30,6,48.71,,,,,,,
6/6/2022 9:35,6,48.91,,,,,,,
6/6/2022 9:40,6,48.56,,,,,,,
6/6/2022 9:45,6,48.79,,,,,,,
6/6/2022 9:50,6,48.56,,,,,,,
6/6/2022 9:55,6,48.64,,,,,,,
6/6/2022 10:00,6,48.44,,,,,,,
6/6/2022 10:05,6,48.6,,,,,,,
6/6/2022 10:10,6,49.06,,,,,,,
6/6/2022 10:15,6,49.87,,,,,,,
6/6/2022 10:20,6,50.68,,,,,,,
6/6/2022 10:25,6,51.72,,,,,,,
6/6/2022 10:30,6,52.3,,,,,,,
6/6/2022 10:35,6,52.88,,,,,,,
6/6/2022 10:40,6,53.5,,,,,,,
6/6/2022 10:45,6,54.12,,,,,,,
6/6/2022 10:50,6,54.78,,,,,,,
6/6/2022 10:55,6,55.51,,,,,,,
6/6/2022 11:00,6,56.13,,,,,,,
6/6/2022 11:05,6,56.4,,,,,,,
6/6/2022 11:10,6,57.13,,,,,,,
6/6/2022 11:15,6,57.86,,,,,,,
6/6/2022 11:20,6,58.83,,,,,,,
6/6/2022 11:25,6,58.52,,,,,,,
6/6/2022 11:30,6,58.95,,,,,,,
6/6/2022 11:35,6,59.25,,,,,,,
6/6/2022 11:40,6,59.37,,,,,,,
6/6/2022 11:45,6,60.03,,,,,,,
6/6/2022 11:50,6,60.53,,,,,,,
6/6/2022 11:55,6.5,60.99,,,,,,,
6/6/2022 12:00,6.5,61.11,,,,,,,
6/6/2022 12:05,6.5,61.22,,,,,,,
6/6/2022 12:10,6.5,61.69,,,,,,,
6/6/2022 12:15,6.5,62.57,,,,,,,
6/6/2022 12:20,6.5,63.66,,,,,,,
6/6/2022 12:25,6.5,62.96,,,,,,,
6/6/2022 12:30,6.5,62.96,,,,,,,
6/6/2022 12:35,6.5,63.73,,,,,,,
6/6/2022 12:40,6.5,64,,,,,,,
6/6/2022 12:45,6.5,64.04,,,,,,,
6/6/2022 12:50,6.5,64.47,,,,,,,
6/6/2022 12:55,6.5,65.35,,,,,,,
6/6/2022 13:00,6.5,65.66,,,,,,,
6/6/2022 13:05,6.5,65.74,,,,,,,
6/6/2022 13:10,6.5,66.47,,,,,,,
6/6/2022 13:15,6.5,67.98,,,,,,,
6/6/2022 13:20,6.5,68.21,,,,,,,
6/6/2022 13:25,6.5,67.94,,,,,,,
6/6/2022 13:30,6.5,67.75,,,,,,,
6/6/2022 13:35,6.5,67.98,,,,,,,
6/6/2022 13:40,6.5,68.06,,,,,,,
6/6/2022 13:45,6.5,68.75,,,,,,,
6/6/2022 13:50,6.5,69.41,,,,,,,
6/6/2022 13:55,6.5,69.79,,,,,,,
6/6/2022 14:00,6.5,70.14,,,,,,,
6/6/2022 14:05,6.5,69.95,,,,,,,
6/6/2022 14:10,6.5,70.1,,,,,,,
6/6/2022 14:15,6.5,71.07,,,,,,,
6/6/2022 14:20,6.5,71.53,,,,,,,
6/6/2022 14:25,6.5,71.49,,,,,,,
6/6/2022 14:30,6.5,71.42,,,,,,,
6/6/2022 14:35,6.5,72,,,,,,,
6/6/2022 14:40,6.5,71.65,,,,,,,
6/6/2022 14:45,6.5,71.8,,,,,,,
6/6/2022 14:50,6.5,72.65,,,,,,,
6/6/2022 14:55,6.5,72.15,,,,,,,
6/6/2022 15:00,6.5,72.07,,,,,,,
6/6/2022 15:05,6.5,72.54,,,,,,,
6/6/2022 15:10,6.5,73,,,,,,,
6/6/2022 15:15,6.5,73.58,,,,,,,
6/6/2022 15:20,6.5,73.93,,,,,,,
6/6/2022 15:25,6.5,74.04,,,,,,,
6/6/2022 15:30,6.5,73.66,,,,,,,
6/6/2022 15:35,6.5,73.96,,,,,,,
6/6/2022 15:40,6.5,73.54,,,,,,,
6/6/2022 15:45,6.5,73.73,,,,,,,
6/6/2022 15:50,6.5,73.89,,,,,,,
6/6/2022 15:55,6.5,74.35,,,,,,,
6/6/2022 16:00,6.5,73.96,,,,,,,
6/6/2022 16:05,6.5,75.35,,,,,,,
6/6/2022 16:10,6.5,74.97,,,,,,,
6/6/2022 16:15,6.5,75.59,,,,,,,
6/6/2022 16:20,6.5,75.89,,,,,,,
6/6/2022 16:25,6.5,76.55,,,,,,,
6/6/2022 16:30,6.5,76.47,,,,,,,
6/6/2022 16:35,6.5,76.47,,,,,,,
6/6/2022 16:40,6.5,76.9,,,,,,,
6/6/2022 16:45,6.5,76.05,,,,,,,
6/6/2022 16:50,6.5,75.55,,,,,,,
6/6/2022 16:55,6.5,76.78,,,,,,,
6/6/2022 17:00,6.5,76.4,,,,,,,
6/6/2022 17:05,6.5,76.2,,,,,,,
6/6/2022 17:10,5.9,75.93,,,,,,,
6/6/2022 17:15,5.9,76.24,,,,,,,
6/6/2022 17:20,6.5,76.67,,,,,,,
6/6/2022 17:25,6.5,78.71,,,,,,,
6/6/2022 17:30,6.5,78.67,,,,,,,
6/6/2022 17:35,6.5,78.87,,,,,,,
6/6/2022 17:40,6.5,77.98,,,,,,,
6/6/2022 17:45,6.5,79.02,,,,,,,
6/6/2022 17:50,6.5,79.06,,,,,,,
6/6/2022 17:55,6.5,77.48,,,,,,,
6/6/2022 18:00,5.9,76.36,,,,,,,
6/6/2022 18:05,6.5,78.13,,,,,,,
6/6/2022 18:10,6.5,80.06,,,,,,,
6/6/2022 18:15,6.5,79.14,,,,,,,
6/6/2022 18:20,6.5,78.83,,,,,,,
6/6/2022 18:25,7.1,80.84,,,,,,,
6/6/2022 18:30,6.5,79.91,,,,,,,
6/6/2022 18:35,6.5,79.45,,,,,,,
6/6/2022 18:40,5.9,79.83,,,,,,,
6/6/2022 18:45,5.9,77.98,,,,,,,
6/6/2022 18:50,5.9,78.48,,,,,,,
6/6/2022 18:55,5.9,79.72,,,,,,,
6/6/2022 19:00,5.9,79.18,,,,,,,
6/6/2022 19:05,5.9,78.83,,,,,,,
6/6/2022 19:10,5.9,78.67,,,,,,,
